Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
NonMatch/dom_prefix,Hyperscan,32,12.60,0.59,12.28,13.66,12.37,11.86,13.34,0
NonMatch/dom_prefix,Hyperscan,32768,25.51,0.13,25.41,25.74,25.46,25.35,25.68,0
NonMatch/dom_prefix,Hyperscan,4096,26.09,0.50,25.70,26.68,25.76,25.47,26.71,0
NonMatch/dom_prefix,Hyperscan,512,25.93,1.11,25.21,27.82,25.38,24.55,27.30,0
NonMatch/dom_prefix,Hyperscan,64,12.52,0.30,12.36,13.05,12.42,12.16,12.89,0
NonMatch/dom_prefix,Hyperscan,8192,25.54,0.38,25.31,26.21,25.36,25.06,26.01,0
NonMatch/dom_prefix,PCRE2,1024,16.37,0.27,16.17,16.74,16.19,16.04,16.70,0
NonMatch/dom_prefix,PCRE2,128,16.39,0.22,16.20,16.71,16.30,16.11,16.67,0
NonMatch/dom_prefix,PCRE2,16,16.35,0.25,16.16,16.65,16.17,16.04,16.65,0
NonMatch/dom_prefix,PCRE2,16384,16.74,0.78,16.21,17.97,16.22,15.77,17.71,0
NonMatch/dom_prefix,PCRE2,2048,16.71,0.77,16.19,17.93,16.23,15.76,17.66,0
NonMatch/dom_prefix,PCRE2,256,16.36,0.24,16.17,16.64,16.20,16.06,16.67,0
NonMatch/dom_prefix,PCRE2,32,18.48,4.56,16.18,26.63,16.66,12.81,24.14,0
NonMatch/dom_prefix,PCRE2,32768,16.70,0.56,16.23,17.66,16.54,16.00,17.40,0
NonMatch/dom_prefix,PCRE2,4096,16.42,0.28,16.20,16.84,16.26,16.06,16.77,0
NonMatch/dom_prefix,PCRE2,512,16.84,0.70,16.19,17.89,16.79,15.96,17.71,0
NonMatch/dom_prefix,PCRE2,64,16.76,0.38,16.24,17.18,16.70,16.30,17.23,0
NonMatch/dom_prefix,PCRE2,8192,16.84,0.42,16.18,17.20,17.05,16.32,17.37,0
NonMatch/dom_prefix,RE2,1024,45.00,0.21,44.65,45.22,45.04,44.73,45.26,0
NonMatch/dom_prefix,RE2,128,44.39,0.49,43.77,44.90,44.33,43.79,45.00,0
NonMatch/dom_prefix,RE2,16,26.91,0.26,26.63,27.18,26.86,26.58,27.23,0
NonMatch/dom_prefix,RE2,16384,45.58,0.57,44.91,46.27,45.42,44.87,46.28,0
NonMatch/dom_prefix,RE2,2048,44.98,0.57,44.14,45.69,45.11,44.27,45.68,0
NonMatch/dom_prefix,RE2,256,44.49,0.64,43.77,45.01,44.88,43.70,45.28,0
NonMatch/dom_prefix,RE2,32,45.21,0.45,44.57,45.66,45.40,44.66,45.77,0
NonMatch/dom_prefix,RE2,32768,44.85,0.57,44.01,45.35,45.05,44.15,45.55,0
NonMatch/dom_prefix,RE2,4096,44.51,0.52,43.80,45.18,44.46,43.86,45.15,0
NonMatch/dom_prefix,RE2,512,44.82,0.23,44.56,45.14,44.79,44.52,45.11,0
NonMatch/dom_prefix,RE2,64,44.52,0.52,43.90,45.32,44.51,43.88,45.17,0
NonMatch/dom_prefix,RE2,8192,45.52,0.51,44.95,46.19,45.60,44.89,46.15,0
